match_id, player_slot, account_id, hero_id, kills, deaths, assists, gold_per_min, xp_per_min, last_hits, denies, hero_damage, tower_damage, hero_healing, level, net_worth, item_0, item_1, item_2, item_3, item_4, item_5, backpack_0, backpack_1, backpack_2, team
8565485700,4,141342783,32,7,7,14,408,595,102,6,14675,1249,0,20,15517,939,225,29,174,36,11,218,0,0,radiant
8565485700,128,172905202,26,3,11,18,306,385,45,9,14872,679,0,16,11638,40,244,1,36,37,214,4205,0,0,dire
8565485700,129,104363694,47,4,6,8,442,587,197,4,25344,1758,0,20,16810,63,263,267,127,190,75,9,0,0,dire
8565485700,130,156619702,84,0,11,21,336,460,54,2,13998,829,0,18,12779,40,226,42,180,244,232,0,0,0,dire
8565485700,131,296288804,15,20,8,10,601,699,238,6,48542,3512,0,22,22858,263,1,116,50,141,26,38,0,0,dire
8565485700,132,154312571,81,14,4,12,566,749,228,6,29542,5818,0,22,21526,63,252,151,139,143,135,0,0,0,dire
8565485618,0,202485662,37,5,13,24,424,533,185,6,19070,6534,14764,22,22719,180,218,110,108,36,254,0,0,0,radiant
8565485618,1,1242342212,95,11,9,11,633,1091,371,7,43068,5513,0,29,33918,116,156,147,108,63,174,0,0,0,radiant
8565485618,2,117894864,87,1,11,23,291,555,50,1,14445,68,0,23,15592,254,232,180,100,108,43,0,0,0,radiant
8565485618,3,96396404,104,14,10,18,542,706,264,8,32455,1167,1080,25,29042,1,127,116,135,108,63,0,0,0,radiant
8565485618,4,124615882,128,12,10,6,493,695,243,7,30826,6575,489,25,26416,168,48,141,225,236,116,0,0,0,radiant
8565485618,128,165569735,22,9,6,36,560,822,224,3,56939,651,0,27,30006,108,180,263,247,1107,160,0,0,0,dire
8565485618,129,169549357,26,5,15,9,333,556,131,7,14094,322,0,23,17843,214,108,252,1,51,149,0,0,0,dire
8565485618,130,818316339,101,14,6,19,539,1110,230,14,56817,82,0,29,28881,48,96,273,152,0,37,0,0,0,dire
8565485618,131,456607756,94,10,8,21,837,1216,624,4,65853,19724,0,30,44849,33,263,160,141,147,139,63,0,0,dire
8565485618,132,447052579,98,12,8,16,548,884,292,11,45668,1641,0,27,29363,116,108,48,1,0,273,0,0,0,dire
8565485617,0,365711495,94,1,9,8,520,675,416,1,25322,1691,0,23,23235,166,63,147,36,141,77,11,0,0,radiant
8565485617,1,193680638,75,3,19,10,346,527,63,5,22381,435,605,20,15460,180,0,108,92,65,37,0,0,0,radiant
8565485617,2,240625506,84,3,19,17,433,532,102,1,31187,0,0,21,19347,65,178,204,22,21,180,36,23,0,radiant
8565485617,3,66353757,2,18,21,7,512,749,153,3,54368,38,0,24,22877,50,1,127,108,273,12,40,0,0,radiant
8565485617,4,1009487144,106,9,14,12,446,589,178,2,41140,339,0,22,19928,41,116,108,273,0,50,0,0,0,radiant
8565485617,128,407600333,81,15,3,23,619,1054,250,8,33149,4005,0,27,27658,63,1,98,116,114,154,38,0,0,dire
8565485617,129,1442726867,28,29,11,18,679,897,220,16,46030,7263,0,26,30339,1,939,63,116,225,135,0,0,0,dire
8565485617,130,1141588037,64,7,7,36,470,794,125,4,21031,6628,2456,25,21001,231,108,102,42,277,254,36,0,0,dire
8565485617,131,1484018391,18,22,6,18,692,1065,300,2,34763,6761,0,27,30920,1,116,141,63,156,252,0,0,0,dire
8565485617,132,182804708,119,8,8,27,394,723,43,10,22459,2582,261,24,17605,1,55,108,77,247,63,0,0,0,dire
8565485616,0,155186780,70,14,7,10,698,1051,476,9,31563,2627,0,28,35353,50,604,225,135,145,143,0,0,0,radiant
8565485616,1,866162952,87,5,11,27,378,589,78,0,23996,123,0,23,19145,1,180,0,108,36,218,216,38,0,radiant
8565485616,2,125546793,29,10,13,15,573,707,400,6,28040,1070,3187,25,29022,50,81,137,110,1,116,4206,4205,0,radiant
8565485616,3,174577071,40,3,12,33,478,716,169,11,41730,1332,3340,25,24210,96,231,254,90,40,36,43,0,0,radiant
8565485616,4,378711834,28,15,10,17,686,1348,338,15,49179,257,0,30,34745,225,1,939,63,116,135,4204,4206,0,radiant
8565485616,128,379348419,41,20,6,12,804,1309,487,11,41573,11055,0,30,40722,116,249,147,63,139,145,23,21,22,dire
8565485616,129,333481492,16,6,13,23,551,808,282,2,36729,1001,0,26,27908,1,100,119,63,37,108,0,41,0,dire
8565485616,130,157305838,64,6,13,29,448,854,118,4,30520,4190,0,26,22691,100,1,254,180,108,37,218,0,0,dire
8565485616,131,296545470,38,8,6,24,613,983,290,19,33178,14141,2673,28,31048,242,116,1,90,231,108,0,0,0,dire
8565485616,132,221661006,72,13,10,29,530,852,130,6,60204,1906,0,26,26844,235,0,176,218,48,277,0,0,0,dire
8565485615,0,1569535567,9,7,2,19,412,531,83,4,13281,2352,0,18,13753,254,0,20,180,0,206,0,0,0,radiant
8565485615,1,1257512645,98,3,2,7,331,420,91,2,7402,3351,0,16,11049,273,63,73,108,36,0,0,0,0,radiant
8565485615,2,269701724,85,0,3,14,299,388,62,1,4046,1345,6234,15,9981,254,180,11,235,0,0,0,0,0,radiant
8565485615,3,1516815549,145,28,5,6,686,845,161,3,45893,5300,0,22,22900,41,108,50,141,168,1,0,0,0,radiant
8565485615,4,1787088890,41,6,1,4,580,664,252,20,10573,10485,0,20,19362,135,32,158,75,172,63,5,0,0,radiant
8565485615,128,76537100,47,0,11,6,235,334,55,0,9831,138,0,14,7845,168,16,75,0,0,63,0,0,0,dire
8565485615,129,1167050873,44,3,8,2,449,565,234,20,7428,0,0,18,14989,168,40,0,145,116,63,0,0,0,dire
8565485615,130,1240607371,111,1,11,8,240,365,27,1,5939,0,6399,14,8012,180,36,43,0,40,1122,0,0,0,dire
8565485615,131,1899232074,11,8,9,4,551,743,223,4,21904,0,0,21,18394,1,48,116,244,277,40,0,0,0,dire
8565485615,132,1723177731,83,1,5,5,238,339,70,13,6403,0,1107,14,7945,108,0,214,0,0,16,0,0,0,dire
8565485614,0,382187259,102,1,5,7,618,793,452,10,25081,1722,125,24,26553,250,50,147,137,1,51,0,4204,4205,radiant
8565485614,1,182068542,45,4,9,11,330,424,141,2,20938,5349,2226,18,14179,254,108,0,0,0,232,0,0,0,radiant
8565485614,2,127395804,123,1,10,8,258,369,95,5,10230,101,125,17,11085,206,254,34,218,180,0,188,38,0,radiant
8565485614,3,1101544131,106,10,6,9,636,1027,392,12,35583,1886,0,27,27326,48,100,273,168,598,108,4206,4205,0,radiant
8565485614,4,438471858,78,12,8,10,551,626,288,14,30478,494,16,22,23674,267,226,235,29,137,73,0,0,38,radiant
8565485614,128,171120468,64,4,13,21,365,557,60,5,11025,1418,387,21,15682,23,30,108,254,100,180,0,0,0,dire
8565485614,129,401294516,8,12,4,9,861,1258,541,9,44769,23785,4434,28,36994,1097,145,147,117,225,139,4205,1804,0,dire
8565485614,130,915633219,129,8,2,15,628,841,332,16,22130,4316,702,25,26983,50,1,116,81,112,168,0,0,0,dire
8565485614,131,133126016,13,8,4,9,578,794,312,7,25160,3617,0,24,24834,1806,40,1,158,108,63,41,0,0,dire
8565485614,132,1263104249,128,6,6,20,421,630,100,5,18184,2053,2200,22,18088,180,232,36,254,102,108,0,0,0,dire
8565485611,0,867057902,7,2,5,16,379,527,102,8,8534,690,125,18,13820,1,277,180,11,188,34,0,0,0,radiant
8565485611,1,908854989,104,14,6,25,492,677,103,2,35540,2606,2011,21,17941,50,108,36,127,1,149,11,0,0,radiant
8565485611,2,1140248529,86,15,5,20,474,747,80,3,21289,707,125,22,17285,218,100,40,180,1,108,36,0,0,radiant
8565485611,3,1400805456,138,6,1,9,652,725,319,23,13089,15343,0,22,23776,158,596,108,263,63,116,38,0,0,radiant
8565485611,4,477162872,39,11,4,11,531,711,185,13,20375,4289,0,21,19363,204,36,77,100,29,273,41,44,0,radiant
8565485611,128,177505232,114,5,7,9,556,762,270,12,16213,2139,0,22,20275,98,65,63,116,36,158,11,0,0,dire
8565485611,129,1593870712,128,9,13,4,349,522,73,8,17040,0,400,18,12726,244,34,218,180,102,254,16,16,0,dire
8565485611,130,354892459,11,3,10,10,448,572,253,5,17279,214,110,19,16337,277,48,41,1,244,116,0,0,0,dire
8565485611,131,864013624,53,1,11,10,337,425,162,13,16168,0,0,16,12289,98,92,43,108,0,20,0,0,0,dire
8565485611,132,1211432891,88,3,7,9,265,414,62,3,10438,0,0,16,9663,77,0,180,73,0,202,0,0,0,dire
8565485610,0,165627075,105,7,20,7,401,399,71,0,23691,113,0,16,14395,214,1802,218,40,176,61,11,0,0,radiant
8565485610,1,131152984,81,4,11,4,384,514,170,5,12680,213,0,18,13785,151,63,36,145,178,0,0,0,0,radiant
8565485610,2,1139401438,112,0,11,14,230,306,28,1,11421,0,9748,14,8257,1,218,0,102,180,40,0,0,0,radiant
8565485610,3,301723271,46,3,7,4,453,548,218,4,14611,925,0,19,16262,41,168,141,1,63,40,0,0,0,radiant
8565485610,4,256235596,8,7,9,7,619,1007,261,14,27539,0,2453,25,22222,145,108,50,32,147,0,0,0,0,radiant
8565485610,128,222237155,104,13,5,24,657,923,164,8,24418,15019,3022,24,23586,1,127,112,50,0,141,38,0,28,dire
8565485610,129,214925186,19,12,3,28,470,780,48,4,24216,2433,0,22,16873,223,43,242,37,180,1,0,0,0,dire
8565485610,130,1575621390,62,8,2,19,702,824,172,7,10022,5231,0,23,25201,50,160,96,65,108,0,0,0,0,dire
8565485610,131,1200806813,34,11,4,12,648,998,255,5,22342,240,0,25,23263,176,204,259,1,108,41,0,0,0,dire
8565485610,132,306931938,12,12,8,18,636,800,219,8,26707,8511,0,23,22832,63,147,250,1575,75,174,0,0,0,dire
8565485609,0,384531516,12,21,6,19,604,920,209,6,52758,6714,0,26,26334,208,108,63,174,0,160,0,0,0,radiant
8565485609,1,381839613,28,13,9,20,548,1049,184,6,33185,200,0,27,23892,158,1,250,63,0,0,0,0,0,radiant
8565485609,2,1426195214,47,20,7,8,728,1282,311,7,49895,12027,0,28,31740,0,263,250,139,249,48,0,0,0,radiant
8565485609,3,241533962,64,5,6,30,486,701,197,0,35748,5581,0,23,21189,180,232,263,108,259,17,21,218,0,radiant
8565485609,4,1174030034,27,8,17,26,406,554,111,4,26996,3005,0,21,17701,254,1,22,235,21,180,23,0,0,radiant
8565485609,128,79507311,42,4,10,12,359,607,146,2,14745,0,0,22,15652,158,63,569,145,73,73,0,0,0,dire
8565485609,129,183185326,40,10,19,14,397,521,94,8,29103,392,0,20,17309,1575,24,40,180,102,98,75,43,0,dire
8565485609,130,834164089,110,11,12,15,494,753,132,2,43527,19,2147,24,21538,40,214,267,223,108,37,0,0,0,dire
8565485609,131,1258332173,93,7,16,12,405,615,160,9,19621,290,0,22,17658,108,40,36,116,174,63,188,0,0,dire
8565485609,132,1699484161,90,10,12,9,444,580,196,2,26112,0,5835,21,19358,48,204,108,0,0,0,0,0,0,dire
8565485607,0,1901085168,93,6,18,14,481,798,375,10,23674,275,0,28,29918,139,143,174,116,63,0,0,0,0,radiant
8565485607,1,1290242800,41,21,11,9,747,1208,585,15,54216,3275,0,30,46463,135,154,158,110,116,156,188,0,0,radiant
8565485607,2,426436096,36,14,12,24,577,878,422,7,47552,1718,4027,28,35889,48,90,610,108,273,137,0,0,0,radiant
8565485607,3,1063661991,138,6,12,22,503,867,355,19,38621,5595,0,28,31286,180,123,116,534,263,911,1805,0,0,radiant
8565485607,4,1725048565,74,11,10,26,476,721,250,0,39319,309,0,27,29607,1466,180,100,110,40,108,1804,42,0,radiant
8565485607,128,1013469706,97,4,16,17,317,705,49,2,20502,0,0,27,19717,180,108,36,232,1,244,0,0,0,dire
8565485607,129,443657005,105,5,16,33,457,704,174,4,35477,1877,0,27,28425,0,176,96,102,180,235,0,0,0,dire
8565485607,130,1168643106,63,18,11,16,664,1040,450,8,66390,11389,0,30,41300,141,156,250,168,48,158,0,0,0,dire
8565485607,131,436933515,21,20,5,11,744,1122,376,20,85682,11219,0,30,46276,600,250,158,135,141,4205,0,50,0,dire
8565485607,132,416704214,39,16,10,22,654,1044,420,6,76766,2534,0,30,40678,610,250,235,127,273,37,41,38,0,dire
8565485605,0,47824100,26,4,12,11,304,462,83,4,20472,137,187,18,11911,232,37,108,218,36,214,0,0,0,radiant
8565485605,1,40894625,60,3,7,7,410,491,228,17,13621,796,0,18,16065,73,63,40,252,152,116,0,0,0,radiant
8565485605,2,152063380,17,6,3,7,563,741,305,6,14964,884,106,23,22060,123,63,116,178,534,273,41,1805,0,radiant
8565485605,3,1171549626,42,6,7,6,461,525,255,9,21812,431,0,19,18063,137,73,112,50,1,0,0,0,0,radiant
8565485605,4,136876310,9,3,1,14,274,433,67,6,12224,0,560,17,10736,40,267,42,263,0,63,0,0,0,radiant
8565485605,128,358488574,83,3,3,18,321,470,45,0,21063,3447,10203,18,12577,223,0,0,0,180,108,0,0,0,dire
8565485605,129,1317243121,53,2,9,13,443,578,192,10,20585,1691,1045,20,17358,0,267,63,254,36,250,0,0,0,dire
8565485605,130,1701370309,113,8,0,7,784,935,401,4,25563,19816,0,25,30719,158,48,250,65,147,263,0,0,0,dire
8565485605,131,56311210,47,11,7,16,562,652,252,5,46815,2962,0,21,22021,48,119,108,31,236,40,0,0,0,dire
8565485605,132,108599760,21,4,4,8,470,622,256,14,15718,5952,0,21,18416,77,141,116,63,166,73,16,36,0,dire
8565485604,0,1511776867,104,2,5,1,216,195,36,3,4230,0,648,9,5490,0,0,0,0,0,0,0,0,0,radiant
8565485604,1,96888649,75,1,5,6,397,264,19,1,5683,0,0,10,10090,34,77,77,38,43,63,0,0,0,radiant
8565485604,2,255419987,21,6,7,3,837,367,47,1,17513,0,0,12,21273,75,63,149,236,168,108,0,0,0,radiant
8565485604,3,911928242,105,1,7,4,259,131,30,0,6331,0,0,7,6582,0,0,0,0,0,0,0,0,0,radiant
8565485604,4,825566758,56,1,7,5,255,199,45,4,5472,0,0,9,6481,0,0,0,0,0,0,0,0,0,radiant
8565485604,128,1693914402,36,6,2,13,476,469,124,8,11532,5432,2670,14,12098,73,36,0,48,77,137,0,0,0,dire
8565485604,129,1441285185,111,9,1,3,443,587,102,10,14617,4196,4388,16,11259,77,48,0,267,1,41,0,0,0,dire
8565485604,130,230853429,101,4,5,13,294,326,34,0,9294,1761,0,12,7472,206,180,60,0,216,77,40,0,0,dire
8565485604,131,1560185960,14,6,3,10,344,378,60,3,8599,3359,0,13,8743,242,0,190,0,214,73,0,0,0,dire
8565485604,132,1472414068,93,6,2,7,394,386,82,14,5922,5160,0,13,10014,174,36,11,240,116,63,0,0,0,dire
8565485518,0,104876175,128,4,11,20,368,738,88,0,16365,1092,4260,25,17351,108,231,0,36,263,0,0,0,0,radiant
8565485518,1,1283000181,70,4,3,7,558,880,388,3,18077,1417,0,26,26309,145,50,1,208,116,135,36,4204,0,radiant
8565485518,2,1807040117,42,5,5,13,471,907,176,2,17275,6177,0,26,22207,116,50,225,1,151,34,11,0,0,radiant
8565485518,3,46348320,35,23,9,11,798,900,382,15,58212,14556,0,26,37625,158,156,141,135,263,63,0,0,0,radiant
8565485518,4,339529608,31,4,8,17,407,679,148,4,21939,86,0,24,19190,214,254,4206,108,232,102,0,0,0,radiant
8565485518,128,157002739,64,6,10,14,365,513,116,2,17702,8519,1025,21,17209,223,218,108,100,102,180,0,0,0,dire
8565485518,129,409569304,44,9,7,10,599,727,352,9,28512,3641,0,24,28242,208,116,63,168,156,145,0,0,0,dire
8565485518,130,1429418221,52,8,7,10,507,714,321,8,40201,999,0,24,23905,37,116,119,121,1,259,0,0,0,dire
8565485518,131,1674330670,86,4,9,11,338,576,102,3,12787,1119,125,22,15936,34,176,1,180,15,254,0,0,0,dire
8565485518,132,472139732,2,9,7,5,446,575,240,8,27624,1084,0,22,21028,1,127,50,116,114,125,6,0,0,dire
8565485515,0,402799999,102,4,8,15,563,863,396,5,19217,9132,730,27,29529,1,939,50,147,225,160,4204,40,0,radiant
8565485515,1,861267816,74,11,4,21,560,693,277,1,37841,3576,888,25,29372,96,1466,108,30,63,116,4206,0,0,radiant
8565485515,2,165456760,86,8,8,24,392,630,111,0,25382,1953,6413,24,20560,180,232,1107,79,40,108,0,36,0,radiant
8565485515,3,1875455615,5,7,12,12,386,485,154,2,17331,848,390,21,20245,116,37,1,254,108,214,1804,0,0,radiant
8565485515,4,75663134,12,12,4,11,871,1071,677,16,29165,11722,0,28,45683,603,174,250,147,117,114,160,0,0,radiant
8565485515,128,176833412,22,9,10,12,439,594,212,2,30260,49,0,23,23025,259,102,100,180,232,1808,0,0,188,dire
8565485515,129,166655161,88,10,8,11,378,592,156,5,28225,133,0,23,19826,232,0,108,204,36,180,0,0,0,dire
8565485515,130,123247280,6,9,10,9,748,1030,556,6,37205,892,0,28,39232,263,63,116,139,147,141,0,0,0,dire
8565485515,131,166414698,49,2,4,10,584,776,493,12,20678,1871,0,26,30630,63,158,156,141,154,108,0,0,0,dire
8565485515,132,84838071,50,4,11,14,290,587,96,9,8929,289,14245,23,15210,0,180,254,269,232,43,4204,4206,188,dire
8565485514,0,117642870,26,3,9,10,232,353,27,1,10995,122,0,14,8038,214,232,1,36,0,0,0,0,0,radiant
8565485514,1,85618139,7,3,14,8,262,336,44,0,13641,130,192,14,9078,1,39,593,23,180,0,0,0,0,radiant
8565485514,2,240757109,44,9,8,5,477,534,194,11,14009,214,0,18,16528,569,168,116,36,63,145,0,0,0,radiant
8565485514,3,1426939305,16,1,5,4,469,640,272,1,10016,0,0,20,16250,119,1,121,36,0,180,0,0,0,radiant
8565485514,4,185729519,28,7,14,5,326,398,86,6,7610,0,0,15,11295,1,21,569,8,73,63,11,34,0,radiant
8565485514,128,366131121,126,16,0,20,689,882,237,22,29224,5086,1276,23,23873,63,108,267,147,123,235,41,0,0,dire
8565485514,129,270772684,87,6,5,30,395,617,31,3,9639,174,384,20,13686,0,108,180,40,188,232,0,0,0,dire
8565485514,130,1307544141,31,9,8,15,409,573,72,0,13109,210,400,19,14171,1,180,108,40,215,232,0,0,0,dire
8565485514,131,1278260140,97,2,7,27,474,524,137,1,18358,508,0,18,16424,232,1,36,63,102,108,77,0,0,dire
8565485514,132,302439807,138,17,4,14,732,739,278,15,26917,19584,0,21,25363,247,63,141,263,158,596,36,0,0,dire
8565485512,0,18193011,84,17,10,28,676,852,219,5,63871,4396,0,27,35433,176,108,180,1808,65,235,34,0,0,radiant
8565485512,1,1169452785,14,11,13,26,494,743,178,12,39424,2822,0,26,25893,90,121,114,1,108,29,0,0,0,radiant
8565485512,2,132754021,114,13,13,17,646,980,390,12,50580,9586,0,28,33861,116,154,1097,63,160,156,0,0,0,radiant
8565485512,3,906411769,112,11,8,37,514,912,126,6,32541,1470,75595,27,26942,43,269,931,226,254,1,0,0,0,radiant
8565485512,4,12196282,40,10,8,42,490,782,187,4,44040,6934,0,26,25684,180,223,102,96,254,226,188,0,0,radiant
8565485512,128,59209323,86,11,9,22,608,921,344,12,68603,783,0,27,31869,48,1,1107,273,116,226,0,0,0,dire
8565485512,129,194261121,119,15,12,17,452,641,110,0,37159,291,0,24,23692,180,100,1,247,247,108,40,0,0,dire
8565485512,130,83899961,49,9,11,15,501,668,332,5,36785,951,0,25,26260,116,158,1,141,0,63,0,0,0,dire
8565485512,131,34728164,20,4,15,26,306,543,40,5,18631,212,195,22,16039,229,218,108,232,188,214,0,0,0,dire
8565485512,132,298505589,85,11,15,31,446,668,140,1,34542,190,2504,25,23377,50,40,0,90,235,108,0,0,0,dire
8565485511,0,102079840,7,9,3,15,537,727,144,6,31128,2727,0,20,16074,73,190,1,277,41,180,16,0,0,radiant
8565485511,1,394258592,129,9,4,16,489,545,123,16,20743,1820,0,17,14637,73,1,116,100,56,50,178,0,0,radiant
8565485511,2,1040558644,22,5,3,10,449,626,142,3,20092,262,0,18,13440,277,1107,77,180,244,4204,0,0,0,radiant
8565485511,3,107739312,102,1,2,23,303,555,19,3,6921,418,8887,17,9069,79,269,261,1128,180,244,0,0,0,radiant
8565485511,4,1164918273,10,15,4,10,713,752,238,13,17946,16022,1113,20,21342,81,63,139,117,147,149,36,0,0,radiant
8565485511,128,199352200,82,6,5,3,451,445,204,1,11498,0,0,15,13499,63,1097,14,108,20,20,0,0,0,dire
8565485511,129,135263437,26,1,11,6,205,344,23,1,8310,0,0,13,6136,214,42,36,254,0,0,0,0,0,dire
8565485511,130,96917311,105,4,10,6,335,347,63,0,17117,768,0,13,10027,180,100,0,58,16,0,0,0,0,dire
8565485511,131,200587059,104,3,8,8,338,400,106,9,15177,0,1055,14,10117,73,1,36,63,127,21,0,0,0,dire
8565485511,132,387298896,1,2,5,3,437,511,200,7,5674,2847,0,16,13080,0,36,0,145,63,147,0,0,0,dire
8565485510,0,200960815,48,5,9,7,480,610,265,9,20605,0,0,20,18072,172,63,116,75,108,152,34,0,0,radiant
8565485510,1,173307604,76,4,7,4,386,661,176,1,14264,0,0,21,14532,1,0,534,116,0,63,0,0,0,radiant
8565485510,2,1097121732,121,2,5,6,235,338,60,1,9097,0,0,15,8847,232,210,180,0,0,0,0,0,0,radiant
8565485510,3,385912669,101,8,5,11,325,440,44,2,15873,343,0,17,12236,232,254,0,180,77,206,0,0,0,radiant
8565485510,4,357608285,104,6,10,13,514,755,173,20,38292,1480,1080,22,19352,152,149,1,36,50,127,0,0,73,radiant
8565485510,128,240522815,87,5,6,20,374,663,51,0,10440,159,0,21,14081,180,108,36,1,256,237,0,0,0,dire
8565485510,129,170222114,72,8,5,13,670,844,346,5,24672,13934,0,24,25225,108,116,156,63,596,141,4204,0,0,dire
8565485510,130,215526054,96,8,8,15,555,712,219,6,25002,4905,0,22,20895,1,37,108,164,127,90,0,36,0,dire
8565485510,131,175702404,59,12,4,5,523,707,166,14,25925,7126,0,22,19690,29,151,254,123,108,116,0,0,0,dire
8565485510,132,173556076,84,3,4,18,445,648,96,3,7260,282,0,21,16754,180,65,206,96,79,43,4204,40,188,dire
8565485507,0,200037395,40,4,5,26,413,615,132,2,24581,2649,0,21,16898,180,232,254,102,206,0,0,4204,42,radiant
8565485507,1,139255759,8,13,6,15,593,937,252,14,33280,5253,12337,25,24263,36,145,63,147,603,108,0,0,0,radiant
8565485507,2,207528070,59,15,6,12,591,764,187,20,28783,18558,0,23,24181,116,151,154,598,29,114,0,0,0,radiant
8565485507,3,141753700,2,12,10,19,446,591,109,3,22453,647,0,21,18248,50,1,127,692,242,30,36,73,0,radiant
8565485507,4,368544780,47,9,8,23,520,733,166,8,35467,4539,0,23,21276,127,119,36,48,108,210,0,0,75,radiant
8565485507,128,1855591004,22,2,11,17,273,502,55,3,27905,0,0,19,11170,108,180,473,94,4,0,0,0,0,dire
8565485507,129,1111152992,71,8,17,17,289,442,26,1,17371,0,125,18,11824,50,127,267,216,42,244,188,0,0,dire
8565485507,130,859225398,120,5,9,18,503,700,242,4,23800,15,0,23,20581,226,63,1097,73,108,36,0,0,0,dire
8565485507,131,1031286820,32,12,8,15,563,847,248,5,37735,703,0,25,23036,174,75,141,63,108,147,0,0,0,dire
8565485507,132,259669464,17,7,8,16,439,625,172,5,22349,0,0,21,17962,98,41,0,180,534,123,0,0,0,dire
8565485410,0,234465550,46,7,6,4,659,840,313,4,16641,3263,0,22,20857,0,0,168,141,63,1,0,0,0,radiant
8565485410,1,297840075,86,5,6,10,527,679,191,1,24447,424,0,20,16679,1,37,108,259,29,1107,0,0,0,radiant
8565485410,2,1241765246,104,5,14,8,372,464,118,3,17714,0,864,16,11773,63,73,1,127,149,34,0,0,0,radiant
8565485410,3,318501089,26,2,14,15,308,432,29,0,13377,181,0,15,9748,40,0,1,36,0,214,0,0,0,radiant
8565485410,4,50269446,5,3,12,8,352,464,56,1,10626,0,0,16,11140,1128,232,214,65,261,75,244,0,0,radiant
8565485410,128,1279413162,31,6,8,17,329,402,24,4,10975,554,125,15,10412,218,254,36,214,229,232,188,0,0,dire
8565485410,129,854732011,101,6,3,22,365,474,33,0,14692,996,125,16,11552,180,77,40,34,259,206,0,0,0,dire
8565485410,130,1016819355,49,6,4,19,634,905,187,10,20100,10956,0,23,20066,250,178,116,1,63,9,0,0,16,dire
8565485410,131,122047069,2,16,5,10,609,544,195,14,20427,1110,0,17,19274,50,1,127,116,273,73,0,0,0,dire
8565485410,132,245517127,56,17,3,15,694,955,213,12,31590,14571,0,23,21965,141,123,63,168,133,236,596,40,0,dire
8565485409,0,245680224,129,9,11,6,475,543,210,10,24102,1664,0,19,17883,168,178,116,50,1,11,0,0,0,radiant
8565485409,1,286952046,128,4,6,14,303,471,43,4,25541,611,600,18,11407,180,36,244,102,254,0,0,0,0,radiant
8565485409,2,191350853,17,7,6,13,438,665,160,4,31206,333,0,21,16490,63,41,256,534,178,259,40,0,0,radiant
8565485409,3,391484272,14,5,13,19,313,376,51,6,10699,101,0,16,11784,36,1,180,102,31,218,38,216,0,radiant
8565485409,4,127146804,35,12,11,9,511,633,206,13,34794,1262,0,21,19239,149,152,263,63,0,55,0,0,0,radiant
8565485409,128,1061458731,97,6,13,16,421,694,104,16,16676,1232,0,22,15850,259,1,63,77,108,188,0,0,0,dire
8565485409,129,313971407,105,9,9,22,401,614,51,1,32267,723,0,20,15097,235,108,36,180,58,0,0,0,0,dire
8565485409,130,189669078,30,8,7,16,412,488,55,4,14908,495,3378,18,15511,232,0,108,0,180,254,0,0,0,dire
8565485409,131,388235104,36,15,2,14,708,1096,260,19,40089,7047,7459,26,26656,36,137,226,50,114,692,77,0,0,dire
8565485409,132,120567817,70,9,6,15,765,1089,374,5,27812,14175,0,26,28802,50,1,208,145,108,156,0,0,0,dire
8565485408,0,198812747,39,11,3,15,516,663,118,20,21882,2996,0,18,13889,63,127,77,41,36,273,0,0,0,radiant
8565485408,1,338445149,30,1,4,15,246,389,34,0,9278,480,4291,13,6621,1,43,1441,180,36,0,0,0,0,radiant
8565485408,2,221571849,128,10,3,23,405,469,33,2,13243,1035,600,15,10901,36,229,1,0,0,180,0,0,0,radiant
8565485408,3,1474774893,15,18,4,13,737,818,206,30,26296,10742,0,20,19837,147,158,63,596,139,36,0,0,0,radiant
8565485408,4,340458661,7,10,0,21,547,678,126,10,20271,2212,0,18,14723,73,73,50,273,129,1,0,0,0,radiant
8565485408,128,1184469361,1,1,6,5,378,420,153,20,8428,0,0,14,10174,145,36,63,170,1122,0,0,0,0,dire
8565485408,129,830679391,75,2,6,6,253,338,22,1,7796,0,0,12,6809,0,36,180,44,77,254,38,40,0,dire
8565485408,130,1698413606,85,6,15,4,305,245,24,0,13636,0,2062,10,8209,180,127,125,0,16,16,0,0,0,dire
8565485408,131,465911229,14,1,15,10,286,290,44,3,10173,0,0,11,7698,36,50,1,0,11,73,0,0,0,dire
8565485408,132,200864418,82,1,8,3,264,380,84,4,4317,0,0,13,7106,1,0,0,75,11,29,0,0,0,dire
8565485407,0,1589531390,70,9,11,5,547,967,516,5,33587,827,0,30,37341,156,208,145,108,603,116,0,0,0,radiant
8565485407,1,1547082273,47,17,6,22,673,1086,494,6,73300,2355,0,30,45943,220,116,119,692,121,1466,40,0,0,radiant
8565485407,2,1591790076,2,11,15,7,345,522,156,4,20509,726,0,25,23552,1,127,116,50,273,210,0,0,0,radiant
8565485407,3,1568055197,123,8,19,22,379,576,170,5,21490,751,931,26,25873,273,1466,152,58,232,180,0,0,0,radiant
8565485407,4,1706231111,14,4,12,19,293,489,83,5,23313,486,0,24,20002,108,73,21,1,50,114,73,0,0,radiant
8565485407,128,101544555,129,5,8,35,512,875,286,24,27083,1228,0,29,34952,116,50,610,0,1,96,0,0,0,dire
8565485407,129,1620131550,18,21,9,16,689,1027,505,10,64190,11678,0,30,47035,116,141,1,156,939,249,0,4204,0,dire
8565485407,130,934004485,11,16,7,26,850,1150,719,10,70326,8472,0,30,58026,604,96,110,610,116,277,0,48,0,dire
